;TEXT;LABEL;FIRST_PERSON_PLURAL;THIRD_PERSON;SERVICE_IS_RESTRICTED;HT_FIND_KEYWORDS;SERVICE_PLACE
2017;"Spend a intoxicating session with me always classycome get your special treat!i can be your naughty freak..i do what i can to make sure youare happy && satisfiedtaz here.. to give you a ..non rushed420 friendlyno dramano black gents ; no unknown callersgive me a shout! (289) 335-3846";0.0;0;0;1;0;-1.0
2018;289-922-9564friendly and never rushed!if you looking to have a mind blowing experience and service well you are on the right profile.i am judy, 22, korean mixed student & highly addictive, playful and very very sensual.i can definitely guarantee you that i am the best stimulating and positive woman you well ever meet!!!5'4 tall 110 lbs, 36d naturalcome! let me take you to heaven and back.soft & sexy + juicy & tight.no rush & open-minded menuincall: hamilton (free parking);0.0;0;0;0;0;-1.0
2019;Hi my name is bonnie, the best and your new plus size addiction...!!! i have aplayful girl next door aura that is perfectly complemented by my young sexy...you find yourself quickly feeling at ease in my company. indulge in relaxationand bliss with me..you deserve it!!!!!100% real body & 100% real recent picsno blocked #no pics tradejust one call away baby bonnieno blackno 6 6 f $rates 120hh 200hr 6 6 6j included!!!sassy, seductive, & sweet!!! total people pleaser647.487.5496;0.0;0;0;1;0;-1.0
2020;Tiny & sexy :) i'm the sweetest girl you'll ever meet, will treat you like the king you are! come see me babe! you will not be leaving disappointed;0.0;0;0;0;0;-1.0
2021;"Very simple very safe and fun.i've never disappointed when give me your time and a chance and watch how glad you will be. safe 100% fun 100% pleased 100% me 99.9% ;)< 32897998011";0.0;0;0;0;0;-1.0
2022;Subscribe to my onlyfanswww.onlyfans.com/tightkittyqueeni am independent, discreet and drama free.#1sexy bbw companion with a huge round booty just waiting to be spanked!huge all natural 42jj cup boobies! perfect perky little pink nipples! i have juicy thick thighs wverifiednew videotight kittyhuge boobsthickhuge bootyith a tight pretty shaved kittyi short and thick, im only 54!420 friendlyoutcalls available fetishes facesitting & booty whorship available overnights available & multi-hour discounts available cash and e-transfer accepted (no trades of any kind - money is the only od)i am 100% real. i would not waste your time and dont expect you to waste mine.time wasters will be blacklistedmy pictures are 100% real and up to datecall or text mekitty 780 299 8240parking showeralways available outcalls offered;0.0;0;0;0;0;0.0
2023;Im ready to be your dirty little $ecret ,your happiness is my pleasure.super classy, fun, cute, clean, sexy girl of your dreams,ready to be your beatiful distraction! let me make this the best night of your life!$pecials multipleshots /fetish available5services & massages available 100% always clean & freshly showerednon-rushed sessionsindependent/drama freeparty friendly just askthe most sensual seductive exotic bombshell you will ever meetenjoy an unforgettable experience you will never forgetno thug/no pimp/;1.0;0;1;0;0;-1.0
2024;Hi gentlemen! (647) 954-9072my name is alinaim a fun, outgoing and energetic companionwhether youre looking for fantasy, a girl next door, or a truly submissive experience then im your go to girl im very open minded and want to make your dreams a realitymy curvy body, gorgeous face, and sweet personality will have you craving and coming back for more!i love what i do and you will toolooking to build a regular client base by providing an unforgettable experiencelooking forward to meeting yougreat hygienefetish friendlyoutcalls available (deposit required)please inquire for mult-hour & overnight rates100% independent, private + discreetgood service is not cheap and cheap service is not good!!cash or e-transferpictures are% real;0.0;0;0;0;0;-1.0
2025;I am not available after midnight and sometimes i can not text you back right away gents.........i am re >hot, seductive, intelligent and very discrete. i gain extreme pleasure to turn your filthiest fantasy into mind blowing reality. as your hungry, suggestive lioness nothing turns me on more then to ravish you with passionate and intense affection, where i can please, tease and taste you or punish you with rough , x rated, filthy fkng.343-574-3174;0.0;0;0;0;0;-1.0
2026;"Incalls less hassle than a gf cheaper than a wife647-487-2888i go by appointment only.location st.catharinesunrushed guaranteed to have you coming back for more 100% independent, drama free.no low ballers and i dont negotiate my prices.please keep text short and sweet.be on time as i go by appointment.i do not send pictures!i do not do outcalls.anyone asking for bb will be blocked automatically.texts like ""yo"", ""wanna f***"" & messages like that will not be answered.no shows will not be rebooked or even answered. anyone talking explicit over text will be blockedtext only 647-487-2888. incallsno partyi go by appointment only pleaseadd me on snap mizz gizzabelle no calling or explicithttps://vipfavours.ch/gizzabellest.catharines 647-487-2888";0.0;0;0;0;0;1.0
2027;Hello gentlemen i'm in grimsby.( 437-922-3337) i have a sweet personality with 5 star skillstreat yourself today 1000% real & recent verified photos classy discreet & drama free independentavailable 24/7 late nights or early morning!i promise to make you feel comfortable & at ease. sweet & petite, brown eyed perky dd30 weight:105lbs height: 5'2 round boot? pr?tt? f?c? soft skin cl??n s?f? discr??t & un-rush?d 100% r??l & r?c?nt pics 100% ind?p?nd?nt small enough to pick me up and spin me around spinner style what are you waiting for?no blocked calls/no black guyslocated in grimsby in a private residence, walk in shower, clean linen/towels and sanatized often to help curve covid19. this is a clean, comfortable high class experience... this is not a blow n go type setting!multiple hours are available upon request* filipino/canadian no greek/anal 437-922-3337 call me now;0.0;0;0;1;0;-1.0
2028;Hii gentlemen my name is laura5* classy girl next door with long hair and beautiful brown eyesi stand 5'7 130 sexy middle eastern goddess and a bangin body to die for .100% real , professional , clean & discreetmulti hours rates avail upon request.incall anytime outcalls anywhere .text me now to spice up your nightguarenteed to make your dreams come trueall fetishes welcomeplease call1-365-366-8009;0.0;0;0;0;0;0.0
2029;Blond5'132 double d103lbs hard mind hard body tightest everything;0.0;0;0;0;0;-1.0
2030;"Hello gentlemen i'm layla i'm offering incalls & outcalls in niagara sweet & charming ; no rush / gamei love what i do & you will to 100% real pics party friendly can provide face time call / what's app video call clean & professional gents only shower available multi hr dealsno blocked calls plsi'm always clean & hygienic! manicured & pedicuredplease don't hesitate to text or call i'm just what your looking for xoxo 2899211716";0.0;0;0;0;0;0.0
2031;Hey gentlemen i want to have some fun tonight online!!!sexy busty blondecome join me on my onlyfans and or snapchat for some hot sexy funopen minded, easy going, and ready to entertain yousnapchat : candyland4742number : 647-696-6689ig : blondecandy4742;0.0;0;0;0;0;-1.0
2032;Hello gents i am jenny , 21 years old, all natural, beautiful brunette.pretty hazel eyes , gorgeous face. nice curves with a juicy bum andperky titts. i love what i do and your time with me is guaranteed toleave you speechless and satisfied. 1000% real & recent photos 1oo% safe and clean1oo% classy1oo% discreet & drama free1oo% independent:) duo available :)available 24/7 a.m & p.m & late night - outcall every where. availablecall or txt 289-975-0338;0.0;0;0;0;0;0.0
2033;Sexy blond petite amandathere's a lot of fake profiles out here! i'm 100% real guaranteed!i hear i have a magic mouth and the tightest kitty... find out for yourself!incalls only 100hh 180h b/g 80/15 inc !m***fs is always safe! asking otherwise will just get you blocked!***i don't send pics and i don't want any either, thanks... rates aren't negotiable/absolutely no tradesup all nite! text only pls!(289)207-3494 ~etransfer available but pls advise when booking ~ thanks!;0.0;0;0;0;0;-1.0
2034;"Halis angels consists of 8 beautiful girls including myself.we are offering a private strip club environment for your entertainment!there is is a $50 entrance fee just to enter my house and see me strip for you for 2 songs!it is $40 per song in the private room for lap dances/touching. (extras will be more and all of my girls make there own prices) we are all very open minded and love to please;) too keep the club environment alive we offer bar services and amazing lighting with a stripper pole to top it off! if your looking for 1 on 1 dances or services there will be a flat rate with entrance fee included.mesage to pick one of our lovely girls to book! we are extremely discreet and big on privacy! we take pride in keeping our customers happy and have yet to receive a complaint. come and let us be your little secret - sincerely halis angel xoxo text 782) 822 - 5724";1.0;1;1;0;0;-1.0
2035;"Hi babes i'm roseywould love to have some fun with you23 with a body made to please, i look forward to helping you unwind with my sweet personality and amazing services please read before booking xoxoxo100% real and recent photos discreet and respectful; no drama party friendly good hygiene only all natural and clean no black gentleman duo's available no blocked calls, no explicit talk and no additional photos no bare services - non negotiable (please do not ask## 9028018606";0.0;0;0;1;0;-1.0
